5 digit BPA ID,Data type,Taxon_OR_organism,Strain_OR_isolate,Serovar,Growth Media,Replicate,Omics,Analytical platform,Facility,Work order #,Contextual Data Submission Date,Sample submission date,Data generated,Archive Ingestion Date,Archive ID,id,curation_url,in_data_portal,last_modified
102.100.100.50759,Main dataset,Klebsiella pneumoniae,03-311-0071,,RPMI,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,113,,0,2018-05-09 07:16:19
102.100.100.50758,Main dataset,Klebsiella pneumoniae,03-311-0071,,RPMI,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,112,,0,2018-05-09 07:16:19
102.100.100.50757,Main dataset,Klebsiella pneumoniae,03-311-0071,,RPMI,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,111,,0,2018-05-09 07:16:19
102.100.100.50756,Main dataset,Klebsiella pneumoniae,03-311-0071,,RPMI,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,110,,0,2018-05-09 07:16:19
102.100.100.50755,Main dataset,Klebsiella pneumoniae,03-311-0071,,RPMI,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,109,,0,2018-05-09 07:16:19
102.100.100.50754,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,108,,0,2018-05-09 07:16:19
102.100.100.50753,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,107,,0,2018-05-09 07:16:19
102.100.100.50752,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,106,,0,2018-05-09 07:16:19
102.100.100.50751,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,105,,0,2018-05-09 07:16:19
102.100.100.50750,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,104,,0,2018-05-09 07:16:19
102.100.100.50749,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,103,,0,2018-05-09 07:16:19
102.100.100.50748,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,102,,0,2018-05-09 07:16:19
102.100.100.50747,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,101,,0,2018-05-09 07:16:19
102.100.100.50746,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,100,,0,2018-05-09 07:16:19
102.100.100.50745,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,99,,0,2018-05-09 07:16:19
102.100.100.50744,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,98,,0,2018-05-09 07:16:19
102.100.100.50743,Main dataset,Klebsiella pneumoniae,KPC2,ethics embargo,RPMI,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,97,,0,2018-05-09 07:16:19
102.100.100.50742,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,96,,0,2018-05-09 07:16:19
102.100.100.50741,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,95,,0,2018-05-09 07:16:19
102.100.100.50740,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,94,,0,2018-05-09 07:16:19
102.100.100.50739,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,93,,0,2018-05-09 07:16:19
102.100.100.50738,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,92,,0,2018-05-09 07:16:19
102.100.100.50737,Main dataset,Klebsiella pneumoniae,AJ292,K61,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,91,,0,2018-05-09 07:16:19
102.100.100.50736,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,90,,0,2018-05-09 07:16:19
102.100.100.50735,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,89,,0,2018-05-09 07:16:19
102.100.100.50734,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,88,,0,2018-05-09 07:16:19
102.100.100.50733,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,87,,0,2018-05-09 07:16:19
102.100.100.50732,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,86,,0,2018-05-09 07:16:19
102.100.100.50731,Main dataset,Klebsiella pneumoniae,AJ292,K61,RPMI,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,85,,0,2018-05-09 07:16:19
102.100.100.50730,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,84,,0,2018-05-09 07:16:19
102.100.100.50729,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,83,,0,2018-05-09 07:16:19
102.100.100.50728,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,82,,0,2018-05-09 07:16:19
102.100.100.50727,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,81,,0,2018-05-09 07:16:19
102.100.100.50726,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,80,,0,2018-05-09 07:16:19
102.100.100.50725,Main dataset,Klebsiella pneumoniae,AJ218,K54,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,79,,0,2018-05-09 07:16:19
102.100.100.50724,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,78,,0,2018-05-09 07:16:19
102.100.100.50723,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,77,,0,2018-05-09 07:16:19
102.100.100.50722,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,76,,0,2018-05-09 07:16:19
102.100.100.50721,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,75,,0,2018-05-09 07:16:19
102.100.100.50720,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,74,,0,2018-05-09 07:16:19
102.100.100.50719,Main dataset,Klebsiella pneumoniae,AJ218,K54,RPMI,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,73,,0,2018-05-09 07:16:19
102.100.100.50718,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,72,,0,2018-05-09 07:16:19
102.100.100.50717,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,71,,0,2018-05-09 07:16:19
102.100.100.50716,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,70,,0,2018-05-09 07:16:18
102.100.100.50715,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,69,,0,2018-05-09 07:16:18
102.100.100.50714,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,68,,0,2018-05-09 07:16:18
102.100.100.50713,Main dataset,Klebsiella pneumoniae,AJ055,K0,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,67,,0,2018-05-09 07:16:18
102.100.100.50712,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,6,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,66,,0,2018-05-09 07:16:18
102.100.100.50711,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,5,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,65,,0,2018-05-09 07:16:18
102.100.100.50710,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,4,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,64,,0,2018-05-09 07:16:18
102.100.100.50709,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,3,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,63,,0,2018-05-09 07:16:18
102.100.100.50708,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,2,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,62,,0,2018-05-09 07:16:18
102.100.100.50707,Main dataset,Klebsiella pneumoniae,AJ055,K0,RPMI,1,Metabolomics,GC-MS,MA,,2018-05-04,2018-05-04,0,,,61,,0,2018-05-09 07:16:18
102.100.100.51241,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,60,,0,2018-05-09 07:16:18
102.100.100.51240,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,59,,0,2018-05-09 07:16:18
102.100.100.51239,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,58,,0,2018-05-09 07:16:18
102.100.100.51238,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,57,,0,2018-05-09 07:16:18
102.100.100.51237,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,56,,0,2018-05-09 07:16:18
102.100.100.51236,Main dataset,Streptococcus pyogenes,PS006,M28,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,55,,0,2018-05-09 07:16:18
102.100.100.51235,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,54,,0,2018-05-09 07:16:18
102.100.100.51234,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,53,,0,2018-05-09 07:16:18
102.100.100.51233,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,52,,0,2018-05-09 07:16:18
102.100.100.51232,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,51,,0,2018-05-09 07:16:18
102.100.100.51231,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,50,,0,2018-05-09 07:16:18
102.100.100.51230,Main dataset,Streptococcus pyogenes,PS006,M28,RPMI_modified,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,49,,0,2018-05-09 07:16:18
102.100.100.51229,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,48,,0,2018-05-09 07:16:18
102.100.100.51228,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,47,,0,2018-05-09 07:16:18
102.100.100.51227,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,46,,0,2018-05-09 07:16:18
102.100.100.51226,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,45,,0,2018-05-09 07:16:18
102.100.100.51225,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,44,,0,2018-05-09 07:16:18
102.100.100.51224,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",Pooled sera,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,43,,0,2018-05-09 07:16:18
102.100.100.51223,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,42,,0,2018-05-09 07:16:18
102.100.100.51222,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,41,,0,2018-05-09 07:16:18
102.100.100.51221,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,40,,0,2018-05-09 07:16:18
102.100.100.51220,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,39,,0,2018-05-09 07:16:18
102.100.100.51219,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,38,,0,2018-05-09 07:16:18
102.100.100.51218,Main dataset,Streptococcus pyogenes,PS003,"M77, unusual M type associated with peurperal sepsis",RPMI_modified,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,37,,0,2018-05-09 07:16:18
102.100.100.51217,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,36,,0,2018-05-09 07:16:18
102.100.100.51216,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,35,,0,2018-05-09 07:16:18
102.100.100.51215,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,34,,0,2018-05-09 07:16:18
102.100.100.51214,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,33,,0,2018-05-09 07:16:18
102.100.100.51213,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,32,,0,2018-05-09 07:16:18
102.100.100.51212,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,31,,0,2018-05-09 07:16:18
102.100.100.51211,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,30,,0,2018-05-09 07:16:18
102.100.100.51210,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,29,,0,2018-05-09 07:16:18
102.100.100.51209,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,28,,0,2018-05-09 07:16:18
102.100.100.51208,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,27,,0,2018-05-09 07:16:18
102.100.100.51207,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,26,,0,2018-05-09 07:16:18
102.100.100.51206,Main dataset,Streptococcus pyogenes,HKU419,M1T1 clone,RPMI_modified,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,25,,0,2018-05-09 07:16:18
102.100.100.51205,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,24,,0,2018-05-09 07:16:18
102.100.100.51204,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,23,,0,2018-05-09 07:16:18
102.100.100.51203,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,22,,0,2018-05-09 07:16:18
102.100.100.51202,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,21,,0,2018-05-09 07:16:18
102.100.100.51201,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,20,,0,2018-05-09 07:16:18
102.100.100.51200,Main dataset,Streptococcus pyogenes,SP444,M4,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,19,,0,2018-05-09 07:16:18
102.100.100.51199,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,18,,0,2018-05-09 07:16:18
102.100.100.51198,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,17,,0,2018-05-09 07:16:18
102.100.100.51197,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,16,,0,2018-05-09 07:16:18
102.100.100.51196,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,15,,0,2018-05-09 07:16:18
102.100.100.51195,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,14,,0,2018-05-09 07:16:18
102.100.100.51194,Main dataset,Streptococcus pyogenes,SP444,M4,RPMI_modified,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,13,,0,2018-05-09 07:16:18
102.100.100.51193,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,12,,0,2018-05-09 07:16:18
102.100.100.51192,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,11,,0,2018-05-09 07:16:18
102.100.100.51191,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,10,,0,2018-05-09 07:16:18
102.100.100.51190,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,9,,0,2018-05-09 07:16:18
102.100.100.51189,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,8,,0,2018-05-09 07:16:18
102.100.100.51188,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,Pooled sera,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,7,,0,2018-05-09 07:16:18
102.100.100.51187,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,6,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,6,,0,2018-05-09 07:16:18
102.100.100.51186,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,5,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,5,,0,2018-05-09 07:16:18
102.100.100.51185,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,4,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,4,,0,2018-05-09 07:16:18
102.100.100.51184,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,3,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,3,,0,2018-05-09 07:16:18
102.100.100.51183,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,2,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,2,,0,2018-05-09 07:16:18
102.100.100.51182,Main dataset,Streptococcus pyogenes,5448,M1T1 clone,RPMI_modified,1,Metabolomics,GC-MS,MA,,2018-04-05,2018-04-05,0,,,1,,0,2018-05-09 07:16:18
5 digit BPA ID,Data type,Taxon_OR_organism,Strain_OR_isolate,Serovar,Growth Media,Replicate,Omics,Analytical platform,Facility,Work order #,Contextual Data Submission Date,Sample submission date,Data generated,Archive Ingestion Date,Archive ID,id,curation_url,in_data_portal,last_modified
102.100.100.50972,Main dataset,Escherichia coli,MS14387,,Pooled sera,6,Metabolomics,GC-MS,MA,,2017-11-14,2017-11-13,0,,,210,,0,2017-11-14 08:00:25
102.100.100.50971,Main dataset,Escherichia coli,MS14387,,Pooled sera,5,Metabolomics,GC-MS,MA,,2017-11-14,2017-11-13,0,,,209,,0,2017-11-14 08:00:25
102.100.100.50970,Main dataset,Escherichia coli,MS14387,,Pooled sera,4,Metabolomics,GC-MS,MA,,2017-11-14,2017-11-13,0,,,208,,0,2017-11-14 08:00:25
102.100.100.50969,Main dataset,Escherichia coli,MS14387,,Pooled sera,3,Metabolomics,GC-MS,MA,,2017-11-14,2017-11-13,0,,,207,,0,2017-11-14 08:00:25
102.100.100.50968,Main dataset,Escherichia coli,MS14387,,Pooled sera,2,Metabolomics,GC-MS,MA,,2017-11-14,2017-11-13,0,,,206,,0,2017-11-14 08:00:25
