5 digit BPA ID,Data type,Taxon_OR_organism,Strain_OR_isolate,Serovar,Growth Media,Replicate,Omics,Analytical platform,Facility,Work order #,Contextual Data Submission Date,Sample submission date,Data generated,Archive Ingestion Date,Archive ID,id,curation_url,in_data_portal,last_modified
102.100.100.50945,Main dataset,Escherichia coli,MS14385,,Pooled sera,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,347,,0,2017-11-14 08:00:56
102.100.100.50944,Main dataset,Escherichia coli,MS14385,,Pooled sera,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,346,,0,2017-11-14 08:00:56
102.100.100.50943,Main dataset,Escherichia coli,MS14385,,Pooled sera,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,345,,0,2017-11-14 08:00:56
102.100.100.50942,Main dataset,Escherichia coli,MS14385,,RPMI,6,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,344,,0,2017-11-14 08:00:56
102.100.100.50941,Main dataset,Escherichia coli,MS14385,,RPMI,5,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,343,,0,2017-11-14 08:00:56
102.100.100.50940,Main dataset,Escherichia coli,MS14385,,RPMI,4,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,342,,0,2017-11-14 08:00:56
102.100.100.50939,Main dataset,Escherichia coli,MS14385,,RPMI,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,341,,0,2017-11-14 08:00:56
102.100.100.50938,Main dataset,Escherichia coli,MS14385,,RPMI,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,340,,0,2017-11-14 08:00:56
102.100.100.50937,Main dataset,Escherichia coli,MS14385,,RPMI,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,339,,0,2017-11-14 08:00:56
102.100.100.50936,Main dataset,Escherichia coli,MS14384,,Pooled sera,6,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,338,,0,2017-11-14 08:00:56
102.100.100.50935,Main dataset,Escherichia coli,MS14384,,Pooled sera,5,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,337,,0,2017-11-14 08:00:56
102.100.100.50934,Main dataset,Escherichia coli,MS14384,,Pooled sera,4,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,336,,0,2017-11-14 08:00:56
102.100.100.50933,Main dataset,Escherichia coli,MS14384,,Pooled sera,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,335,,0,2017-11-14 08:00:56
102.100.100.50932,Main dataset,Escherichia coli,MS14384,,Pooled sera,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,334,,0,2017-11-14 08:00:56
102.100.100.50931,Main dataset,Escherichia coli,MS14384,,Pooled sera,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,333,,0,2017-11-14 08:00:56
102.100.100.50930,Main dataset,Escherichia coli,MS14384,,RPMI,6,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,332,,0,2017-11-14 08:00:56
102.100.100.50929,Main dataset,Escherichia coli,MS14384,,RPMI,5,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,331,,0,2017-11-14 08:00:56
102.100.100.50928,Main dataset,Escherichia coli,MS14384,,RPMI,4,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,330,,0,2017-11-14 08:00:56
102.100.100.50927,Main dataset,Escherichia coli,MS14384,,RPMI,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,329,,0,2017-11-14 08:00:56
102.100.100.50926,Main dataset,Escherichia coli,MS14384,,RPMI,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,328,,0,2017-11-14 08:00:56
102.100.100.50925,Main dataset,Escherichia coli,MS14384,,RPMI,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,327,,0,2017-11-14 08:00:56
102.100.100.50924,Main dataset,Escherichia coli,B36,,Pooled sera,6,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,326,,0,2017-11-14 08:00:56
102.100.100.50923,Main dataset,Escherichia coli,B36,,Pooled sera,5,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,325,,0,2017-11-14 08:00:56
102.100.100.50922,Main dataset,Escherichia coli,B36,,Pooled sera,4,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,324,,0,2017-11-14 08:00:56
102.100.100.50921,Main dataset,Escherichia coli,B36,,Pooled sera,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,323,,0,2017-11-14 08:00:56
102.100.100.50920,Main dataset,Escherichia coli,B36,,Pooled sera,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,322,,0,2017-11-14 08:00:56
102.100.100.50919,Main dataset,Escherichia coli,B36,,Pooled sera,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,321,,0,2017-11-14 08:00:56
102.100.100.50918,Main dataset,Escherichia coli,B36,,RPMI,6,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,320,,0,2017-11-14 08:00:56
102.100.100.50917,Main dataset,Escherichia coli,B36,,RPMI,5,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,319,,0,2017-11-14 08:00:56
102.100.100.50916,Main dataset,Escherichia coli,B36,,RPMI,4,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,318,,0,2017-11-14 08:00:56
102.100.100.50915,Main dataset,Escherichia coli,B36,,RPMI,3,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,317,,0,2017-11-14 08:00:56
102.100.100.50914,Main dataset,Escherichia coli,B36,,RPMI,2,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,316,,0,2017-11-14 08:00:56
102.100.100.50913,Main dataset,Escherichia coli,B36,,RPMI,1,Metabolomics,LC-MS,MA,,2017-11-14,2017-11-13,0,,,315,,0,2017-11-14 08:00:56
102.100.100.50264,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,314,,0,2017-10-31 04:29:02
102.100.100.50263,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,313,,0,2017-10-31 04:29:02
102.100.100.50262,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,312,,0,2017-10-31 04:29:02
102.100.100.50261,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,311,,0,2017-10-31 04:29:02
102.100.100.50260,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,310,,0,2017-10-31 04:29:02
102.100.100.50259,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,309,,0,2017-10-31 04:29:02
102.100.100.50258,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,308,,0,2017-10-31 04:29:02
102.100.100.50257,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,307,,0,2017-10-31 04:29:02
102.100.100.50256,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,306,,0,2017-10-31 04:29:02
102.100.100.50255,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,305,,0,2017-10-31 04:29:02
102.100.100.50254,Main dataset,Streptococcus pneumoniae,947,14,RPMI + glucose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,304,,0,2017-10-31 04:29:02
102.100.100.50253,Main dataset,Streptococcus pneumoniae,947,14,Pooled sera,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,303,,0,2017-10-31 04:29:02
102.100.100.50252,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + galactose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,302,,0,2017-10-31 04:29:02
102.100.100.50251,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + glucose,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,301,,0,2017-10-31 04:29:02
102.100.100.50250,Main dataset,Streptococcus pneumoniae,4559,14,Pooled sera,6,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,300,,0,2017-10-31 04:29:02
102.100.100.50249,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,299,,0,2017-10-31 04:29:02
102.100.100.50248,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,298,,0,2017-10-31 04:29:02
102.100.100.50247,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,297,,0,2017-10-31 04:29:02
102.100.100.50246,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,296,,0,2017-10-31 04:29:01
102.100.100.50245,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,295,,0,2017-10-31 04:29:01
102.100.100.50244,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,294,,0,2017-10-31 04:29:01
102.100.100.50243,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,293,,0,2017-10-31 04:29:01
102.100.100.50242,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,292,,0,2017-10-31 04:29:01
102.100.100.50241,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,291,,0,2017-10-31 04:29:01
102.100.100.50240,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,290,,0,2017-10-31 04:29:01
102.100.100.50239,Main dataset,Streptococcus pneumoniae,947,14,RPMI + glucose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,289,,0,2017-10-31 04:29:01
102.100.100.50238,Main dataset,Streptococcus pneumoniae,947,14,Pooled sera,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,288,,0,2017-10-31 04:29:01
102.100.100.50237,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + galactose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,287,,0,2017-10-31 04:29:01
102.100.100.50236,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + glucose,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,286,,0,2017-10-31 04:29:01
102.100.100.50235,Main dataset,Streptococcus pneumoniae,4559,14,Pooled sera,5,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,285,,0,2017-10-31 04:29:01
102.100.100.50234,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,284,,0,2017-10-31 04:29:01
102.100.100.50233,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,283,,0,2017-10-31 04:29:01
102.100.100.50232,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,282,,0,2017-10-31 04:29:01
102.100.100.50231,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,281,,0,2017-10-31 04:29:01
102.100.100.50230,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,280,,0,2017-10-31 04:29:01
102.100.100.50229,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,279,,0,2017-10-31 04:29:01
102.100.100.50228,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,278,,0,2017-10-31 04:29:01
102.100.100.50227,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,277,,0,2017-10-31 04:29:01
102.100.100.50226,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,276,,0,2017-10-31 04:29:01
102.100.100.50225,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,275,,0,2017-10-31 04:29:01
102.100.100.50224,Main dataset,Streptococcus pneumoniae,947,14,RPMI + glucose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,274,,0,2017-10-31 04:29:01
102.100.100.50223,Main dataset,Streptococcus pneumoniae,947,14,Pooled sera,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,273,,0,2017-10-31 04:29:01
102.100.100.50222,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + galactose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,272,,0,2017-10-31 04:29:01
102.100.100.50221,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + glucose,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,271,,0,2017-10-31 04:29:01
102.100.100.50220,Main dataset,Streptococcus pneumoniae,4559,14,Pooled sera,4,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,270,,0,2017-10-31 04:29:01
102.100.100.50219,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,269,,0,2017-10-31 04:29:01
102.100.100.50218,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,268,,0,2017-10-31 04:29:01
102.100.100.50217,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,267,,0,2017-10-31 04:29:01
102.100.100.50216,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,266,,0,2017-10-31 04:29:01
102.100.100.50215,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,265,,0,2017-10-31 04:29:01
102.100.100.50214,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,264,,0,2017-10-31 04:29:01
102.100.100.50213,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,263,,0,2017-10-31 04:29:01
102.100.100.50212,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,262,,0,2017-10-31 04:29:01
102.100.100.50211,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,261,,0,2017-10-31 04:29:01
102.100.100.50210,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,260,,0,2017-10-31 04:29:01
102.100.100.50209,Main dataset,Streptococcus pneumoniae,947,14,RPMI + glucose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,259,,0,2017-10-31 04:29:01
102.100.100.50208,Main dataset,Streptococcus pneumoniae,947,14,Pooled sera,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,258,,0,2017-10-31 04:29:01
102.100.100.50207,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + galactose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,257,,0,2017-10-31 04:29:01
102.100.100.50206,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + glucose,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,256,,0,2017-10-31 04:29:01
102.100.100.50205,Main dataset,Streptococcus pneumoniae,4559,14,Pooled sera,3,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,255,,0,2017-10-31 04:29:01
102.100.100.50204,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,254,,0,2017-10-31 04:29:01
102.100.100.50203,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,253,,0,2017-10-31 04:29:01
102.100.100.50202,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,252,,0,2017-10-31 04:29:01
102.100.100.50201,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,251,,0,2017-10-31 04:29:01
102.100.100.50200,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,250,,0,2017-10-31 04:29:01
102.100.100.50199,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,249,,0,2017-10-31 04:29:01
102.100.100.50198,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,248,,0,2017-10-31 04:29:01
102.100.100.50197,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,247,,0,2017-10-31 04:29:01
102.100.100.50196,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,246,,0,2017-10-31 04:29:01
102.100.100.50195,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,245,,0,2017-10-31 04:29:01
102.100.100.50194,Main dataset,Streptococcus pneumoniae,947,14,RPMI + glucose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,244,,0,2017-10-31 04:29:01
102.100.100.50193,Main dataset,Streptococcus pneumoniae,947,14,Pooled sera,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,243,,0,2017-10-31 04:29:01
102.100.100.50192,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + galactose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,242,,0,2017-10-31 04:29:01
102.100.100.50191,Main dataset,Streptococcus pneumoniae,4559,14,RPMI + glucose,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,241,,0,2017-10-31 04:29:01
102.100.100.50190,Main dataset,Streptococcus pneumoniae,4559,14,Pooled sera,2,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,240,,0,2017-10-31 04:29:01
102.100.100.50189,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + galactose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,239,,0,2017-10-31 04:29:01
102.100.100.50188,Main dataset,Streptococcus pneumoniae,4496,1,RPMI + glucose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,238,,0,2017-10-31 04:29:01
102.100.100.50187,Main dataset,Streptococcus pneumoniae,4496,1,Pooled sera,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,237,,0,2017-10-31 04:29:01
102.100.100.50186,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + galactose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,236,,0,2017-10-31 04:29:01
102.100.100.50185,Main dataset,Streptococcus pneumoniae,180/15,3,RPMI + glucose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,235,,0,2017-10-31 04:29:01
102.100.100.50184,Main dataset,Streptococcus pneumoniae,180/15,3,Pooled sera,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,234,,0,2017-10-31 04:29:01
102.100.100.50183,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + galactose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,233,,0,2017-10-31 04:29:01
102.100.100.50182,Main dataset,Streptococcus pneumoniae,180/2,3,RPMI + glucose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,232,,0,2017-10-31 04:29:01
102.100.100.50181,Main dataset,Streptococcus pneumoniae,180/2,3,Pooled sera,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,231,,0,2017-10-31 04:29:01
102.100.100.50180,Main dataset,Streptococcus pneumoniae,947,14,RPMI + galactose,1,Metabolomics,LC-MS ,MA,,2017-10-31,2017-10-31,0,,,230,,0,2017-10-31 04:29:01
